03-01,03-02,03-03,03-04,03-05,03-06,03-07
319,740,6768525,pending,2025-04-13 22:01:36,transfer,True
130,399,483835,pending,2025-04-02 17:01:36,transfer,False
624,443,5835266,success,2025-03-20 00:01:36,deposit,True
879,824,2083017,success,2025-04-17 12:01:36,transfer,False
485,813,6099628,success,2025-04-26 00:01:36,transfer,True
138,598,9004865,pending,2025-03-31 14:01:36,deposit,True
359,538,509390,pending,2025-03-19 15:01:36,transfer,False
955,264,3796933,pending,2025-03-28 15:01:36,deposit,False
590,617,7078204,pending,2025-03-23 06:01:36,withdrawal,True
180,179,9966801,failed,2025-04-06 04:01:36,withdrawal,True
93,830,565048,failed,2025-04-10 16:01:36,deposit,False
474,533,3014825,success,2025-04-16 17:01:36,transfer,False
641,56,7268640,pending,2025-03-11 10:01:36,withdrawal,True
78,971,4736234,failed,2025-04-14 18:01:36,transfer,False
631,238,4608948,pending,2025-04-05 13:01:36,transfer,False
547,512,7696078,failed,2025-04-02 03:01:36,deposit,True
582,64,2355849,failed,2025-03-14 22:01:36,transfer,False
939,665,9055533,pending,2025-04-02 21:01:36,deposit,True
286,105,8735898,pending,2025-03-28 19:01:36,withdrawal,True
878,852,9861644,pending,2025-04-12 18:01:36,withdrawal,True
881,772,3827965,success,2025-03-14 11:01:36,deposit,False
483,699,5047247,failed,2025-04-04 12:01:36,transfer,True
151,656,9261305,pending,2025-05-04 16:01:36,transfer,True
110,88,4470042,pending,2025-03-30 00:01:36,withdrawal,False
877,662,22539,success,2025-04-08 07:01:36,transfer,False
81,575,4714044,success,2025-03-27 15:01:36,transfer,False
280,469,9041460,success,2025-04-18 23:01:36,deposit,True
61,188,7665505,success,2025-04-11 22:01:36,withdrawal,True
974,252,6755569,pending,2025-04-24 08:01:36,deposit,True
401,593,4754052,pending,2025-03-06 02:01:36,withdrawal,False
299,218,5515288,pending,2025-03-28 10:01:36,withdrawal,True
593,19,4326522,pending,2025-04-20 12:01:36,deposit,False
262,122,8976321,pending,2025-03-11 13:01:36,deposit,True
863,894,3860029,pending,2025-04-20 20:01:36,transfer,False
382,775,9133555,pending,2025-03-31 18:01:36,transfer,True
457,545,3797231,pending,2025-03-30 06:01:36,transfer,False
915,503,1698221,pending,2025-03-14 23:01:36,transfer,False
371,296,7413736,success,2025-04-17 04:01:36,withdrawal,True
484,19,7685502,success,2025-04-29 05:01:36,deposit,True
963,581,7069871,success,2025-05-04 20:01:36,transfer,True
892,3,9762485,success,2025-03-12 09:01:36,withdrawal,True
431,789,497772,failed,2025-04-19 15:01:36,deposit,False
143,464,7427483,failed,2025-05-01 23:01:36,deposit,True
671,687,5608761,pending,2025-05-01 17:01:36,transfer,True
534,587,590205,success,2025-03-09 00:01:36,deposit,False
457,551,1045672,success,2025-03-09 01:01:36,deposit,False
364,241,3877673,success,2025-03-15 03:01:36,deposit,False
601,216,2633188,pending,2025-03-17 09:01:36,withdrawal,False
245,364,9938357,pending,2025-03-21 02:01:36,deposit,True
171,521,9115212,success,2025-04-03 01:01:36,transfer,True
367,343,4583525,failed,2025-04-27 08:01:36,transfer,False
527,63,1011339,pending,2025-04-01 06:01:36,transfer,False
242,695,769100,failed,2025-03-13 18:01:36,withdrawal,False
467,756,7855613,pending,2025-03-07 11:01:36,withdrawal,True
180,16,4124923,success,2025-05-02 17:01:36,withdrawal,False
354,211,2715525,failed,2025-04-27 00:01:36,deposit,False
647,322,7390130,failed,2025-05-03 18:01:36,transfer,True
452,856,8447731,pending,2025-03-24 05:01:36,deposit,True
630,121,6232376,pending,2025-04-24 12:01:36,withdrawal,True
98,102,8640150,pending,2025-03-17 15:01:36,transfer,True
893,328,2956888,pending,2025-03-26 06:01:36,transfer,False
225,377,2419276,success,2025-04-20 10:01:36,deposit,False
332,590,9165585,success,2025-04-05 21:01:36,withdrawal,True
736,569,8035415,success,2025-04-22 15:01:36,deposit,True
113,145,3572023,pending,2025-04-28 14:01:36,withdrawal,False
190,155,5630490,failed,2025-04-17 20:01:36,deposit,True
617,197,8617795,failed,2025-03-20 12:01:36,withdrawal,True
809,341,5611157,failed,2025-05-04 07:01:36,deposit,True
906,32,2398628,pending,2025-03-29 13:01:36,transfer,False
251,16,7246104,failed,2025-04-04 12:01:36,transfer,True
520,2,7756172,success,2025-05-03 02:01:36,deposit,True
825,118,6306922,success,2025-04-08 10:01:36,withdrawal,True
636,85,4154264,pending,2025-03-13 09:01:36,deposit,False
980,119,7102068,failed,2025-04-17 00:01:36,withdrawal,True
947,658,9085722,pending,2025-03-21 06:01:36,transfer,True
616,587,6420548,pending,2025-03-28 03:01:36,withdrawal,True
104,460,1856787,success,2025-04-30 07:01:36,withdrawal,False
593,615,1745308,success,2025-03-29 19:01:36,deposit,False
255,554,4734200,failed,2025-03-19 06:01:36,transfer,False
764,31,2587931,pending,2025-03-29 03:01:36,deposit,False
324,439,7883193,pending,2025-04-21 18:01:36,transfer,True
269,703,3663371,pending,2025-03-04 23:01:36,transfer,False
103,540,7212432,success,2025-03-06 21:01:36,deposit,True
659,539,1901542,failed,2025-03-22 12:01:36,deposit,False
691,860,5381656,pending,2025-04-23 04:01:36,transfer,True
609,539,9019497,pending,2025-03-11 21:01:36,deposit,True
687,866,6672882,success,2025-04-07 07:01:36,transfer,True
749,218,6846792,success,2025-04-13 23:01:36,withdrawal,True
576,855,3642374,pending,2025-03-16 22:01:36,deposit,False
24,926,1621428,failed,2025-04-30 06:01:36,deposit,False
865,903,9582103,pending,2025-04-16 03:01:36,withdrawal,True
363,304,6250497,failed,2025-04-03 05:01:36,withdrawal,True
767,75,3503887,pending,2025-03-27 00:01:36,transfer,False
445,536,4645081,pending,2025-04-22 20:01:36,transfer,False
816,11,8266569,failed,2025-03-29 04:01:36,deposit,True
649,263,4379071,pending,2025-04-08 18:01:36,withdrawal,False
522,999,7840614,failed,2025-04-06 19:01:36,transfer,True
260,428,696546,success,2025-03-08 07:01:36,deposit,False
749,543,7782866,pending,2025-04-27 23:01:36,transfer,True
387,911,7507262,success,2025-04-07 02:01:36,withdrawal,True
664,988,4357200,pending,2025-03-11 00:01:36,withdrawal,False
904,65,743914,failed,2025-03-13 22:01:36,deposit,False
718,914,3527003,failed,2025-03-14 23:01:36,withdrawal,False
702,13,3669861,success,2025-03-31 23:01:36,withdrawal,False
461,184,6320302,success,2025-03-26 02:01:36,transfer,True
226,952,1382002,failed,2025-05-03 00:01:36,withdrawal,False
419,441,2517816,failed,2025-03-04 21:01:36,transfer,False
252,683,4883835,success,2025-03-15 12:01:36,deposit,False
388,460,3617527,failed,2025-03-28 14:01:36,deposit,False
935,552,6737872,failed,2025-03-24 19:01:36,transfer,True
995,815,1202859,failed,2025-04-20 04:01:36,deposit,False
608,837,7299654,pending,2025-04-08 20:01:36,transfer,True
53,278,4102540,success,2025-04-30 11:01:36,transfer,False
473,115,4251398,success,2025-03-07 03:01:36,transfer,False
305,875,9372200,failed,2025-03-20 08:01:36,withdrawal,True
812,625,9273405,failed,2025-04-18 11:01:36,withdrawal,True
706,621,5315657,failed,2025-04-01 05:01:36,transfer,True
424,786,8953695,failed,2025-03-23 17:01:36,withdrawal,True
225,492,1676828,pending,2025-04-21 04:01:36,deposit,False
282,194,4818758,pending,2025-03-19 03:01:36,deposit,False
87,933,2122417,pending,2025-03-21 11:01:36,transfer,False
454,630,7062817,success,2025-04-20 12:01:36,withdrawal,True
375,939,9628178,pending,2025-04-07 08:01:36,withdrawal,True
851,675,2808317,failed,2025-04-26 08:01:36,withdrawal,False
643,241,7893666,failed,2025-03-12 13:01:36,deposit,True
132,835,2765258,success,2025-05-02 18:01:36,deposit,False
228,62,7468234,success,2025-05-01 21:01:36,withdrawal,True
413,917,8101235,failed,2025-03-20 10:01:36,transfer,True
675,937,7674818,pending,2025-03-27 18:01:36,withdrawal,True
634,205,9531272,success,2025-04-27 12:01:36,withdrawal,True
123,409,982345,pending,2025-05-03 18:01:36,transfer,False
410,816,8278828,pending,2025-04-11 06:01:36,withdrawal,True
788,819,6838544,pending,2025-03-26 07:01:36,transfer,True
410,155,3177289,success,2025-04-29 09:01:36,withdrawal,False
999,62,3609628,failed,2025-03-30 14:01:36,withdrawal,False
212,669,5015429,failed,2025-04-22 06:01:36,transfer,True
308,683,6098771,success,2025-04-10 08:01:36,transfer,True
963,598,825150,success,2025-03-26 19:01:36,withdrawal,False
318,916,3718107,success,2025-04-10 11:01:36,deposit,False
675,134,9587774,failed,2025-04-11 19:01:36,transfer,True
823,293,8749481,failed,2025-04-17 23:01:36,transfer,True
2,961,9145046,pending,2025-03-15 23:01:36,transfer,True
718,826,5855766,pending,2025-05-02 05:01:36,deposit,True
867,448,3025202,failed,2025-03-21 12:01:36,withdrawal,False
442,302,3973667,pending,2025-03-23 09:01:36,deposit,False
231,492,1559743,failed,2025-05-03 19:01:36,transfer,False
553,827,4647557,failed,2025-04-27 21:01:36,deposit,False
488,885,8585395,failed,2025-03-05 09:01:36,deposit,True
207,356,3406806,failed,2025-03-31 02:01:36,transfer,False
934,633,8642153,failed,2025-04-20 23:01:36,transfer,True
357,928,3662900,failed,2025-03-16 13:01:36,transfer,False
608,557,9969737,pending,2025-03-05 19:01:36,deposit,True
903,763,6661342,success,2025-04-05 08:01:36,deposit,True
346,336,8988848,success,2025-04-27 06:01:36,deposit,True
735,395,4160600,failed,2025-03-05 03:01:36,transfer,False
556,577,9251013,failed,2025-03-21 11:01:36,deposit,True
